CRSI,EC,EVI,NDVI,SI1,SI2,SI3,SI4,continent,id,lat,lon,lower_depth,upper_depth,year
0.6571040176248487,3.1284315,0.04963907899546522,0.10100196526949973,0.11121528851736168,0.21799627538747654,0.1586466583519804,0.9497863873119916,Africa,24220,3.130376,36.65987,15,6.4940615,1958
0.7959363379752117,1.9862744808197021,0.08346014580307426,0.107759793009238,0.30408326222251847,0.6313674170847352,0.4431399206483459,2.0664518436300767,Africa,6662,14.875671,28.480843,15,8.750001,1961
0.6893866626191526,1.1705880165100098,-0.050020097,0.14271272114574568,0.42540439913099154,0.8273785896167788,0.6016143702572272,0.8237168624585711,Africa,23103,6.6868486,5.6800213,15,10.53644,1963
0.8608084973901513,1.7950979471206665,0.43260766617394775,0.7069531437439063,0.05352390708703085,0.2890047970802849,0.07664658690849986,0.5935039340644224,Africa,21235,-6.070576,33.762802,15,0.024966054,1964
0.876032473438459,1.7088235,0.5936769800106829,0.76941462974655,0.060022892507775726,0.40189272611761717,0.08705883531411386,0.498362431502485,Africa,12948,-15.001917,35.031292,15,4.587678,1966
0.7849614617964131,2.1215685,0.14150624515058247,0.19667066708846848,0.19535909859214232,0.43783647325090347,0.2817647659370049,1.3534165794015869,Africa,17165,12.256014,22.868994,15,12.544827,1966
0.8558633572029438,2.0274510383605957,0.3312437383712609,0.6056102156164956,0.05536698926255608,0.24306835829916246,0.07833400798025084,0.700380269448066,Africa,22609,-4.6079087,35.1763,15,5.268732,1966
0.5717235272335169,1.5843135118484497,0.0033261442411838746,0.026022700087717166,0.026874142689814307,0.045836862246722336,0.0389743802468365,0.5594300518134714,Africa,10540,-13.83812,34.925236,15,12.262484,1971
0.7439958071448421,1.4862744808197021,0.1289350552379291,0.17642946037783336,0.19600380787117377,0.42257350281489486,0.28113342495156995,1.585324299694917,Africa,21009,10.489952,14.073764,15,5.9740405,1971
0.6765495091758417,3.055882453918457,0.10330848063036892,0.1565523846947296,0.1581163499412695,0.3257708777173767,0.22513124141820032,1.4424059032754686,Africa,23655,12.233983,14.447845,15,10.66715,1971
0.6458828766617865,2.1166665,0.08366746589832959,0.09566833441487371,0.2655659356920612,0.5208452893434383,0.3795489555050837,1.2940570395239464,Africa,23905,13.303165,1.7873398,15,13.365384,1971
0.6688373790665755,3.5294119999999998,0.10617193296348651,0.1427237513788061,0.19056405845541807,0.38906445495894376,0.2717624804976765,1.4307469896827607,Africa,24391,12.25615,13.364972,15,11.234186,1971
0.8261805506590865,1.7323529720306396,0.14001943146275025,0.25921782775725283,0.10617808884134239,0.26382152306294115,0.1544644956171158,1.1496668614845122,Africa,19729,-2.3736336,37.354332,15,13.737423,1972
0.6360408199386818,1.8754899999999999,0.06235157087090079,0.07082569887488314,0.28460141180254184,0.5457495027311065,0.40680270611962505,1.4346421846868516,Africa,11224,13.166204,1.7349551,15,10.294491,1973
0.8082063058352356,2.175489902496338,0.13737520363505706,0.22392482918396384,0.14175820575896128,0.33128702457234876,0.2050728124959523,1.3956127370909162,Africa,11915,-28.58337,27.142267,15,8.534679,1973
