X,Y,upper_depth,lower_depth,value_avg,dataset_id,region,continent,date
-106.1380029,23.41927815,19.0,25.0,0.1,MX-INEGI,Central America,Northern America,2003
-106.0019455,35.914444,15.0,23.0,1.9,US-NCSS,Northern America,Northern America,1997
139.5674415,-35.73499357,15.0,30.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-105.1582533,27.34813584,17.0,24.0,1.3,MX-INEGI,Central America,Northern America,2005
102.0999985,15.1333332,15.0,23.0,2.0,WD-WISE,South-Eastern Asia,Asia,1982
-59.78472222,-34.07833333,18.0,27.0,0.1,WD-WISE,South America,South America,1965
99.7825,7.094722222,17.0,30.0,0.0,WD-WISE,South-Eastern Asia,Asia,Unknown
138.6136964,-35.17944393,15.0,28.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,1995
-110.9338913,48.1650009,18.0,25.0,0.5,US-NCSS,Northern America,Northern America,1988
-93.26216401,16.27762764,20.0,30.0,0.0,MX-INEGI,Central America,Northern America,2004
-97.0665741,48.97451782,18.0,26.0,5.4,US-NCSS,Northern America,Northern America,Unknown
-120.960556,44.3966675,18.0,21.0,0.5,US-NCSS,Northern America,Northern America,1955
-117.6729431,47.4541931,15.0,23.0,1.7,US-NCSS,Northern America,Northern America,2005
-104.0358353,47.6505547,19.0,28.0,0.6,US-NCSS,Northern America,Northern America,1995
-117.1672211,34.9286118,15.0,30.0,11.0,US-NCSS,Northern America,Northern America,1955
-98.9281921,44.602478,15.0,28.0,0.4,US-NCSS,Northern America,Northern America,1951
-7.5666666,33.0166664,20.0,30.0,0.5,US-NCSS,Northern Africa,Africa,1987
121.45,14.43333333,15.0,29.0,0.1,WD-WISE,South-Eastern Asia,Asia,1983
-103.2550735,28.57213947,16.0,28.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-111.3777771,41.2288895,15.0,23.0,0.6,US-NCSS,Northern America,Northern America,1972
-98.2041702,43.5272217,18.0,23.0,0.6,US-NCSS,Northern America,Northern America,1961
-107.1166687,43.3591652,15.0,25.0,0.5,US-NCSS,Northern America,Northern America,1983
28.041111,-21.905278,16.0,30.0,10.6,SAF-SOTER,Southern Africa,Africa,1985
-111.1191635,43.8719444,16.0,25.0,0.6,US-NCSS,Northern America,Northern America,1956
-110.7734274,23.96954583,16.0,30.0,0.2,MX-INEGI,Central America,Northern America,2005
-117.3242493,37.8282776,15.0,30.0,0.9,US-NCSS,Northern America,Northern America,1973
147.6649933,61.8469429,15.0,24.0,0.0,WD-WISE,Eastern Europe,Europe,1992
24.6,57.09972222,18.0,26.0,0.0,EU-SOTER,Northern Europe,Europe,1994
-120.6530533,45.6488876,20.0,25.0,0.2,US-NCSS,Northern America,Northern America,1957
-100.6501492,47.4598283,15.0,30.0,7.0,US-NCSS,Northern America,Northern America,Unknown
-113.3503647,46.3248901,18.0,25.0,0.4,US-NCSS,Northern America,Northern America,1961
-115.746,43.1649444,15.0,27.0,6.4,US-NCSS,Northern America,Northern America,2010
-112.5924988,43.623333,18.0,30.0,8.4,US-NCSS,Northern America,Northern America,1993
-81.1750031,7.7916665,15.0,30.0,0.1,WD-WISE,Central America,Northern America,1982
-98.2891693,45.4994431,18.0,28.0,4.6,US-NCSS,Northern America,Northern America,1981
34.9,-1.733333,15.0,30.0,1.2,AF-AfSP,Eastern Africa,Africa,1976
-86.9194412,39.3430557,23.0,30.0,0.0,WD-WISE,Northern America,Northern America,1989
-98.3708344,40.9500008,20.0,30.0,1.4,US-NCSS,Northern America,Northern America,1949
140.108503,-36.14908115,24.0,30.0,10.5,AU-CSIRO,Australia and New Zealand,Oceania,2003
-120.8616638,44.3405571,15.0,28.0,0.6,US-NCSS,Northern America,Northern America,1955
-79.3649979,35.3800011,15.0,25.0,0.1,US-NCSS,Northern America,Northern America,1983
-100.2902778,48.7405556,15.0,20.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-119.7399979,38.8738899,20.0,28.0,0.2,US-NCSS,Northern America,Northern America,1959
102.0999985,15.1333332,15.0,23.0,2.0,US-NCSS,South-Eastern Asia,Asia,1982
9.066667,4.05,15.0,25.0,0.1,WD-WISE,Middle Africa,Africa,1976
-98.2385278,47.6142778,18.0,25.0,4.6,US-NCSS,Northern America,Northern America,2009
-93.26537734,17.82097069,22.0,27.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-109.264331,27.63712648,16.0,30.0,0.1,MX-INEGI,Central America,Northern America,2004
139.0063437,-34.42606318,15.0,27.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,1995
-118.9574966,35.209446,15.0,28.0,10.7,US-NCSS,Northern America,Northern America,1990
138.8669602,-35.50736247,15.0,28.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,1995
-104.432991,31.669384,18.0,23.0,2.2,US-NCSS,Northern America,Northern America,2008
-99.3993393,46.3609986,15.0,30.0,0.8,US-NCSS,Northern America,Northern America,Unknown
32.533333,15.55,17.0,30.0,2.9,US-NCSS,Northern Africa,Africa,1981
-106.6743696,27.03045901,18.0,28.0,0.0,MX-INEGI,Central America,Northern America,2004
-109.4466476,47.9338112,15.0,26.0,0.5,US-NCSS,Northern America,Northern America,1969
-116.2494431,47.5633316,28.0,30.0,2.2,US-NCSS,Northern America,Northern America,1984
-97.1977658,47.8623198,20.0,30.0,1.7,US-NCSS,Northern America,Northern America,2006
-98.1313889,48.9913889,18.0,25.0,0.3,US-NCSS,Northern America,Northern America,Unknown
-95.2163925,41.5497208,18.0,28.0,0.3,US-NCSS,Northern America,Northern America,1955
-105.8455556,39.0455556,15.0,23.0,1.0,US-NCSS,Northern America,Northern America,1988
134.8673324,-33.59787953,15.0,30.0,0.7,AU-CSIRO,Australia and New Zealand,Oceania,1993
-6.0,14.191667,20.0,30.0,0.5,AF-AfSP,Western Africa,Africa,1984
-109.9355545,41.5369453,18.0,28.0,9.3,US-NCSS,Northern America,Northern America,Unknown
-104.8737659,25.8932994,15.0,24.0,0.1,MX-INEGI,Central America,Northern America,2005
-100.8762324,21.1784092,21.0,29.0,0.4,MX-INEGI,Central America,Northern America,2002
-119.7219467,38.9972229,18.0,30.0,0.4,US-NCSS,Northern America,Northern America,1959
-98.0480556,48.5866667,20.0,28.0,0.5,US-NCSS,Northern America,Northern America,Unknown
-101.8507156,33.29651642,15.0,28.0,3.0,US-NCSS,Northern America,Northern America,Unknown
-116.4479218,43.8318176,15.0,18.0,0.3,US-NCSS,Northern America,Northern America,1957
-99.2316314,46.1118298,15.0,30.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-96.7877808,28.6800003,15.0,30.0,0.3,US-NCSS,Northern America,Northern America,1978
-111.9880524,33.4049988,15.0,30.0,1.8,US-NCSS,Northern America,Northern America,1980
-98.0431976,39.461834,15.0,29.0,0.6,US-NCSS,Northern America,Northern America,2006
34.383333,11.833333,15.0,25.0,0.1,WD-WISE,Northern Africa,Africa,1981
-120.0554657,40.25238037,23.0,30.0,1.4,US-NCSS,Northern America,Northern America,1981
-110.0243787,27.63173086,15.0,22.0,1.0,MX-INEGI,Central America,Northern America,1982
-104.0030594,39.7050018,15.0,30.0,0.7,US-NCSS,Northern America,Northern America,1961
-97.61870104,21.20459809,17.0,25.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-117.8308334,40.7019463,15.0,25.0,0.6,US-NCSS,Northern America,Northern America,1982
-97.8295517,46.35664749,15.0,30.0,0.4,US-NCSS,Northern America,Northern America,Unknown
9.233333,4.116667,16.0,26.0,0.1,AF-AfSP,Middle Africa,Africa,Unknown
134.6151873,-32.62005646,15.0,28.0,0.7,AU-CSIRO,Australia and New Zealand,Oceania,1993
-102.0736084,41.1994438,15.0,30.0,0.4,US-NCSS,Northern America,Northern America,1958
-97.4838867,28.083334,15.0,30.0,1.2,US-NCSS,Northern America,Northern America,1956
-112.6166687,32.9530563,15.0,25.0,38.4,US-NCSS,Northern America,Northern America,1980
-103.9975357,45.34773254,20.0,30.0,5.3,US-NCSS,Northern America,Northern America,1981
-113.1016693,44.3080559,15.0,29.0,0.7,US-NCSS,Northern America,Northern America,1982
-101.9916916,37.3314171,15.0,30.0,0.6,US-NCSS,Northern America,Northern America,2005
-98.8459625,44.7435875,15.0,23.0,0.2,US-NCSS,Northern America,Northern America,1950
-96.1175003,40.123333,18.0,28.0,0.4,US-NCSS,Northern America,Northern America,1958
-103.5447235,37.4025002,15.0,23.0,0.6,US-NCSS,Northern America,Northern America,1993
-97.6422195,28.0505562,18.0,30.0,1.2,US-NCSS,Northern America,Northern America,1956
40.083333,-14.816667,15.0,30.0,0.1,WD-WISE,Eastern Africa,Africa,1982
-111.9852295,39.7949486,15.0,27.0,0.5,US-NCSS,Northern America,Northern America,1975
139.1186654,-34.63296603,15.0,30.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,2006
138.414171,-33.75910474,15.0,30.0,0.9,AU-CSIRO,Australia and New Zealand,Oceania,2000
-96.0166702,45.5,15.0,30.0,0.6,US-NCSS,Northern America,Northern America,1991
-119.9951338,36.2560644,18.0,28.0,0.8,US-NCSS,Northern America,Northern America,1987
35.6166649,32.6166649,15.0,28.0,1.2,WD-WISE,Western Asia,Asia,1982
-101.1291328,24.09011983,15.0,30.0,0.2,MX-INEGI,Central America,Northern America,2004
-111.0681,48.3935204,20.0,30.0,0.6,US-NCSS,Northern America,Northern America,1988
138.5505076,-35.18134586,15.0,30.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,1995
-91.40920486,18.3136589,15.0,30.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-111.9563904,33.1941681,15.0,28.0,0.8,US-NCSS,Northern America,Northern America,1984
-96.1486111,40.1741667,15.0,25.0,0.3,US-NCSS,Northern America,Northern America,1958
-119.1958313,38.9261093,18.0,30.0,3.3,US-NCSS,Northern America,Northern America,1977
2.275,13.223333,18.0,30.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-110.3078003,48.4693604,15.0,23.0,1.9,US-NCSS,Northern America,Northern America,1989
-99.8450012,44.5058327,20.0,28.0,1.1,US-NCSS,Northern America,Northern America,1971
-92.3769455,43.3433342,18.0,28.0,0.4,US-NCSS,Northern America,Northern America,1956
-98.0199796,47.9180677,15.0,30.0,0.7,US-NCSS,Northern America,Northern America,1984
-150.0833282,61.4166679,20.0,25.0,0.1,WD-WISE,Northern America,Northern America,1989
140.4934047,-36.59494264,15.0,28.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,1995
27.25,52.27972222,15.0,23.0,0.0,EU-SOTER,Eastern Europe,Europe,1976
-101.9722214,38.2849159,15.0,28.0,0.6,US-NCSS,Northern America,Northern America,1999
19.4833336,40.3452797,17.0,30.0,1.0,US-NCSS,Southern Europe,Europe,1994
-108.5321267,28.21066119,15.0,30.0,0.1,MX-INEGI,Central America,Northern America,2005
-109.9974518,31.6959991,15.0,25.0,0.7,US-NCSS,Northern America,Northern America,1987
-97.1017075,38.0153236,15.0,20.0,0.5,US-NCSS,Northern America,Northern America,1959
-98.9352798,37.9599991,15.0,30.0,11.4,US-NCSS,Northern America,Northern America,1973
-120.0449982,36.6261101,15.0,30.0,2.2,US-NCSS,Northern America,Northern America,1958
-103.6586685,44.778389,20.0,30.0,0.8,US-NCSS,Northern America,Northern America,Unknown
139.0208314,-34.893329,16.0,25.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,1991
40.166667,9.016667,26.0,30.0,0.7,AF-AfSP,Eastern Africa,Africa,1974
-103.6568069,44.7796936,20.0,30.0,1.4,US-NCSS,Northern America,Northern America,Unknown
-116.0996367,30.87189634,16.0,30.0,0.0,MX-INEGI,Central America,Northern America,2004
138.744585,-35.19096808,16.0,30.0,0.3,AU-CSIRO,Australia and New Zealand,Oceania,1994
35.252175,-15.074244,19.0,27.0,0.1,AF-AfSP,Eastern Africa,Africa,1990
-103.9659042,48.63690186,15.0,30.0,0.5,US-NCSS,Northern America,Northern America,Unknown
-102.7921371,33.6912384,15.0,29.0,1.3,US-NCSS,Northern America,Northern America,2009
-111.7777786,42.4733315,23.0,28.0,4.5,US-NCSS,Northern America,Northern America,1989
-59.53194444,-33.96944444,15.0,30.0,0.1,WD-WISE,South America,South America,Unknown
10.91777039,36.70444107,18.0,28.0,2.8,US-NCSS,Northern Africa,Africa,1986
-98.50903337,16.36333307,15.0,26.0,1.0,MX-INEGI,Central America,Northern America,1985
19.66666667,64.25,15.0,30.0,0.1,WD-WISE,Northern Europe,Europe,1968
-103.2169714,46.9205125,18.0,25.0,14.0,US-NCSS,Northern America,Northern America,Unknown
-96.775,41.0741667,15.0,23.0,0.4,US-NCSS,Northern America,Northern America,1958
-97.8694458,27.4638882,18.0,28.0,11.8,US-NCSS,Northern America,Northern America,1981
-56.83333333,-34.08333333,16.0,28.0,0.1,WD-WISE,South America,South America,Unknown
-98.4925003,45.1813889,18.0,28.0,0.3,US-NCSS,Northern America,Northern America,1950
139.7987747,-37.06885926,20.0,30.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,2004
-101.5138889,46.2163889,15.0,30.0,0.4,US-NCSS,Northern America,Northern America,Unknown
32.5327797,0.4144444,18.0,30.0,0.1,WD-WISE,Eastern Africa,Africa,1988
-99.7361259,48.229004,15.0,30.0,1.9,US-NCSS,Northern America,Northern America,Unknown
-89.1125031,38.6316681,18.0,30.0,43.3,US-NCSS,Northern America,Northern America,1985
-113.0613861,37.6624985,15.0,25.0,2.1,US-NCSS,Northern America,Northern America,1972
-97.3551407,28.4565563,15.0,30.0,0.5,US-NCSS,Northern America,Northern America,2001
123.65,41.83333333,18.0,30.0,0.1,WD-WISE,Eastern Asia,Asia,1993
-104.2358322,41.7991676,15.0,30.0,0.5,US-NCSS,Northern America,Northern America,1953
-117.202774,46.293335,23.0,30.0,0.7,US-NCSS,Northern America,Northern America,1958
21.1166668,47.3166656,18.0,30.0,2.6,US-NCSS,Eastern Europe,Europe,1988
-104.015274,44.663887,15.0,27.0,0.4,US-NCSS,Northern America,Northern America,1970
-99.7391176,48.2287734,15.0,30.0,0.3,US-NCSS,Northern America,Northern America,Unknown
-111.2847214,46.3583336,18.0,30.0,0.5,WD-WISE,Northern America,Northern America,1985
-103.7455521,41.8661118,18.0,30.0,1.3,US-NCSS,Northern America,Northern America,1953
-75.8666687,38.1619453,18.0,30.0,12.1,US-NCSS,Northern America,Northern America,2000
-103.0661111,46.0163889,20.0,30.0,12.6,US-NCSS,Northern America,Northern America,Unknown
-112.1933899,46.9174004,20.0,30.0,0.3,WD-WISE,Northern America,Northern America,1978
-95.1102194,29.3366278,17.0,29.0,0.8,US-NCSS,Northern America,Northern America,1978
-119.7258301,39.0086098,23.0,30.0,0.2,US-NCSS,Northern America,Northern America,1959
-98.579277,42.1644363,18.0,30.0,1.3,US-NCSS,Northern America,Northern America,1976
-8.091944444,31.74472222,18.0,25.0,0.6,WD-WISE,Northern Africa,Africa,1973
-116.4784775,43.8826523,18.0,25.0,0.9,US-NCSS,Northern America,Northern America,1956
-99.5407257,40.8390846,15.0,30.0,0.45,US-NCSS,Northern America,Northern America,2000
-103.6568069,44.7796936,20.0,30.0,1.6,US-NCSS,Northern America,Northern America,Unknown
-114.9306259,42.2432327,18.0,28.0,0.7,US-NCSS,Northern America,Northern America,1958
-99.6894455,33.2063904,18.0,28.0,0.6,US-NCSS,Northern America,Northern America,1982
135.6416845,-34.58401906,15.0,30.0,0.8,AU-CSIRO,Australia and New Zealand,Oceania,1992
131.9665872,-31.6755568,15.0,25.0,1.0,AU-CSIRO,Australia and New Zealand,Oceania,1988
139.9804639,-35.99299468,16.0,26.0,0.8,AU-CSIRO,Australia and New Zealand,Oceania,1993
-96.9972229,44.1236115,15.0,28.0,0.4,US-NCSS,Northern America,Northern America,1961
-97.5883331,27.9536114,15.0,30.0,0.7,US-NCSS,Northern America,Northern America,1956
-103.2161111,46.9205556,18.0,25.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-99.6533504,47.2621292,15.0,30.0,1.9,US-NCSS,Northern America,Northern America,Unknown
169.2513145,-46.59014964,28.0,30.0,0.1,WD-WISE,Australia and New Zealand,Oceania,1968
9.083330154,35.22138977,27.0,30.0,4.2,US-NCSS,Northern Africa,Africa,1986
140.3143055,-34.83713942,15.0,23.0,0.4,AU-CSIRO,Australia and New Zealand,Oceania,1999
-102.5859776,21.04117687,19.0,27.0,0.0,MX-INEGI,Central America,Northern America,2002
-114.3071025,27.51825903,16.0,29.0,3.5,MX-INEGI,Central America,Northern America,2005
2.435556,13.553056,23.0,29.0,0.1,WD-WISE,Western Africa,Africa,Unknown
2.281944,13.236389,15.0,27.0,0.1,AF-AfSP,Western Africa,Africa,Unknown
-116.0378647,41.2387886,18.0,25.0,4.3,US-NCSS,Northern America,Northern America,1959
-90.2516632,30.0224991,20.0,25.0,3.2,US-NCSS,Northern America,Northern America,1971
-107.2165451,46.2788239,23.0,29.0,0.9,US-NCSS,Northern America,Northern America,1956
-90.83611233,19.23796037,16.0,25.0,0.0,MX-INEGI,Central America,Northern America,2003
-93.639973,17.9662596,15.0,21.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-103.2369734,21.93424028,15.0,21.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-120.7462234,36.3711662,18.0,29.0,0.4,US-NCSS,Northern America,Northern America,2009
-111.2338554,29.32392346,20.0,30.0,0.2,MX-INEGI,Central America,Northern America,2003
-111.3183365,43.8936119,15.0,20.0,0.5,US-NCSS,Northern America,Northern America,1956
138.887167,-34.85727027,20.0,30.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,1993
-93.5,47.5,20.0,30.0,0.2,US-NCSS,Northern America,Northern America,1972
-112.9558334,42.0283318,15.0,30.0,19.5,US-NCSS,Northern America,Northern America,1990
-79.7497711,36.333416,15.0,28.0,0.2,US-NCSS,Northern America,Northern America,1981
-106.5702744,43.2855568,20.0,30.0,3.1,US-NCSS,Northern America,Northern America,1983
-110.6777802,46.6444435,19.0,30.0,0.6,US-NCSS,Northern America,Northern America,2004
-95.1361084,36.626667,23.0,30.0,0.8,US-NCSS,Northern America,Northern America,1960
-103.5698853,40.2905006,16.0,26.0,1.0,US-NCSS,Northern America,Northern America,Unknown
-120.7425003,45.5338898,18.0,21.0,0.3,US-NCSS,Northern America,Northern America,1957
138.4722614,-35.59618171,15.0,25.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,1992
-111.9705965,29.3524532,17.0,30.0,0.1,MX-INEGI,Central America,Northern America,2000
-103.9664612,48.63551331,15.0,30.0,0.6,US-NCSS,Northern America,Northern America,Unknown
26.87972222,58.15,15.0,20.0,0.0,EU-SOTER,Northern Europe,Europe,1965
-98.4727783,45.1763878,18.0,28.0,0.3,US-NCSS,Northern America,Northern America,1950
-97.96205902,46.23636627,15.0,30.0,1.0,US-NCSS,Northern America,Northern America,Unknown
-96.6802521,46.2010841,18.0,27.0,2.1,US-NCSS,Northern America,Northern America,2001
-6.266666667,38.86666667,26.0,30.0,0.1,WD-WISE,Southern Europe,Europe,1970
98.80638889,18.90444444,15.0,22.0,0.0,WD-WISE,South-Eastern Asia,Asia,Unknown
-102.3885425,27.6901486,20.0,30.0,0.5,MX-INEGI,Central America,Northern America,2005
-112.0908382,30.75438113,19.0,28.0,0.0,MX-INEGI,Central America,Northern America,2001
-101.7495948,23.80184481,21.0,29.0,0.2,MX-INEGI,Central America,Northern America,2003
22.67,59.02972222,15.0,30.0,0.0,EU-SOTER,Northern Europe,Europe,1987
-121.3347244,45.3461113,15.0,28.0,0.3,US-NCSS,Northern America,Northern America,1957
-103.8708333,47.2938889,15.0,30.0,0.8,US-NCSS,Northern America,Northern America,Unknown
-118.5910339,43.2623787,16.0,24.0,4.5,US-NCSS,Northern America,Northern America,1993
-114.9090896,29.53095315,15.0,30.0,0.1,MX-INEGI,Central America,Northern America,2004
-97.79307556,27.34739876,18.0,25.0,0.3,US-NCSS,Northern America,Northern America,Unknown
-111.9182968,40.62077332,18.0,30.0,1.0,US-NCSS,Northern America,Northern America,Unknown
-113.3484192,46.336834,23.0,30.0,0.5,US-NCSS,Northern America,Northern America,1961
-116.6100006,34.835556,15.0,28.0,11.7,US-NCSS,Northern America,Northern America,1955
140.5099098,-35.22676559,18.0,23.0,0.6,AU-CSIRO,Australia and New Zealand,Oceania,1991
140.8304584,-37.27827937,15.0,30.0,0.6,AU-CSIRO,Australia and New Zealand,Oceania,2007
13.342994,-12.698174,18.0,19.0,2.6,SAF-SOTER,Middle Africa,Africa,1958
-98.0205852,47.9174094,15.0,30.0,0.7,US-NCSS,Northern America,Northern America,1984
-115.0730591,36.17416,18.0,25.0,38.1,US-NCSS,Northern America,Northern America,1980
-102.9809989,46.6305995,23.0,28.0,0.6,US-NCSS,Northern America,Northern America,1961
-103.6586685,44.778389,20.0,30.0,2.2,US-NCSS,Northern America,Northern America,Unknown
139.375134,-34.68263849,19.0,23.0,0.3,AU-CSIRO,Australia and New Zealand,Oceania,1992
-75.71472222,-11.59,20.0,30.0,0.2,LAC-SOTER,South America,South America,Unknown
18.43709946,-19.27980042,27.0,30.0,18.7,NA-NAMSOTER,Southern Africa,Africa,Unknown
-92.20859641,17.03090503,17.0,25.0,0.1,MX-INEGI,Central America,Northern America,2004
35.75,30.33333333,16.0,25.0,45.3,WD-WISE,Western Asia,Asia,1984
-108.2674103,45.8468704,23.0,30.0,0.5,US-NCSS,Northern America,Northern America,1953
-98.07185964,19.06025532,19.0,27.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-101.5354495,18.12008358,15.0,28.0,1.0,MX-INEGI,Central America,Northern America,Unknown
140.9649203,-34.89923263,16.0,26.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,1996
100.4463889,7.029722222,15.0,24.0,0.0,WD-WISE,South-Eastern Asia,Asia,Unknown
15.90939999,-17.89529991,20.0,30.0,2.8,NA-NAMSOTER,Southern Africa,Africa,Unknown
-100.4461111,48.8972222,23.0,30.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-102.2237897,29.32102384,15.0,29.0,0.1,MX-INEGI,Central America,Northern America,2002
138.2131022,-34.03419133,18.0,30.0,3.1,AU-CSIRO,Australia and New Zealand,Oceania,1993
-98.40401459,46.25719833,15.0,30.0,1.7,US-NCSS,Northern America,Northern America,Unknown
13.957149,12.411419,15.0,28.0,0.9,AF-AfSP,Western Africa,Africa,1977
-97.83010864,46.35609055,15.0,30.0,0.5,US-NCSS,Northern America,Northern America,Unknown
121.3,14.16666667,18.0,26.0,0.7,WD-WISE,South-Eastern Asia,Asia,1983
-103.9888889,46.6202778,18.0,28.0,6.0,US-NCSS,Northern America,Northern America,Unknown
-102.8391667,46.8841667,15.0,20.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-103.819698,29.22786006,19.0,29.0,0.2,MX-INEGI,Central America,Northern America,2002
-105.7227325,37.350872,15.0,28.0,0.6,US-NCSS,Northern America,Northern America,2000
-97.9219444,46.4141667,15.0,28.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-117.3838882,37.332222,15.0,23.0,0.5,US-NCSS,Northern America,Northern America,1983
-102.190567,48.64830017,18.0,25.0,1.5,US-NCSS,Northern America,Northern America,1958
5.966666667,52.01666667,21.0,26.0,0.1,WD-WISE,Western Europe,Europe,1989
-97.8294449,46.3586121,15.0,30.0,0.3,US-NCSS,Northern America,Northern America,1977
-100.6311111,43.3172226,15.0,25.0,2.2,US-NCSS,Northern America,Northern America,1971
-101.755,46.03,15.0,30.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-106.1379998,26.34818186,15.0,28.0,2.0,MX-INEGI,Central America,Northern America,1989
-107.5,48.5333328,15.0,28.0,7.1,US-NCSS,Northern America,Northern America,1967
-62.2931099,-38.1401672,18.0,28.0,1.0,US-NCSS,South America,South America,1995
-102.1363889,48.6502778,25.0,30.0,1.0,US-NCSS,Northern America,Northern America,Unknown
35.08,-4.451389,15.0,25.0,0.3,AF-AfSP,Eastern Africa,Africa,1979
31.01167,-28.02167,15.0,30.0,16.4,ZA-SOTER,Southern Africa,Africa,1977
-88.5599972,20.21525357,16.0,25.0,0.0,MX-INEGI,Central America,Northern America,2003
-102.8216667,46.4408333,18.0,25.0,0.6,US-NCSS,Northern America,Northern America,Unknown
-103.9674988,47.8777771,17.0,29.0,1.7,US-NCSS,Northern America,Northern America,1994
-111.0649698,30.06220086,15.0,29.0,0.1,MX-INEGI,Central America,Northern America,2001
-114.3639919,28.83562281,18.0,30.0,6.0,MX-INEGI,Central America,Northern America,2004
-107.5541687,43.1436119,15.0,25.0,0.7,US-NCSS,Northern America,Northern America,1954
-103.9850388,45.34300995,20.0,30.0,1.3,US-NCSS,Northern America,Northern America,1981
-102.8714294,48.90718842,15.0,23.0,0.5,US-NCSS,Northern America,Northern America,1988
-102.6897125,44.95107269,18.0,25.0,0.6,US-NCSS,Northern America,Northern America,1980
1.838056,13.635833,19.0,26.0,0.0,WD-WISE,Western Africa,Africa,Unknown
-106.7881389,44.1329722,20.0,30.0,0.5,US-NCSS,Northern America,Northern America,2005
-96.4044724,32.6691399,15.0,28.0,0.4,US-NCSS,Northern America,Northern America,1981
-97.61078237,21.32677394,21.0,30.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-109.7961121,46.6363907,18.0,27.0,0.6,US-NCSS,Northern America,Northern America,2006
-111.9727783,33.2150002,18.0,23.0,5.5,US-NCSS,Northern America,Northern America,1984
-114.007409,28.14124039,15.0,25.0,0.9,MX-INEGI,Central America,Northern America,2004
101.7247222,17.59805556,16.0,30.0,0.0,WD-WISE,South-Eastern Asia,Asia,Unknown
-89.4875031,39.0849991,20.0,28.0,0.4,US-NCSS,Northern America,Northern America,1960
-80.3816681,25.5397224,15.0,25.0,1.5,US-NCSS,Northern America,Northern America,1985
-91.875,43.3708344,15.0,23.0,0.1,WD-WISE,Northern America,Northern America,1987
32.533333,15.55,17.0,30.0,2.9,AF-AfSP,Northern Africa,Africa,1981
-75.2852783,42.2677765,20.0,30.0,0.1,WD-WISE,Northern America,Northern America,1986
29.27,-3.27,16.0,30.0,32.8,CAF-SOTER,Eastern Africa,Africa,1981
101.3833333,14.46666667,15.0,22.0,0.1,WD-WISE,South-Eastern Asia,Asia,1967
-98.515274,30.7805557,15.0,28.0,1.1,US-NCSS,Northern America,Northern America,1982
-98.5319443,40.8950005,15.0,25.0,0.4,US-NCSS,Northern America,Northern America,1949
-103.9975357,45.34773254,20.0,28.0,1.2,US-NCSS,Northern America,Northern America,1981
-109.8284378,32.3920593,15.0,28.0,1.3,US-NCSS,Northern America,Northern America,1964
-116.7134705,43.16820908,20.0,30.0,0.4,US-NCSS,Northern America,Northern America,1990
-111.1727753,43.7197227,15.0,30.0,0.6,US-NCSS,Northern America,Northern America,1957
140.4317034,-35.21859698,21.0,27.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,1996
-101.9826722,43.2159806,18.0,28.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-98.2041702,43.5272217,23.0,30.0,0.6,US-NCSS,Northern America,Northern America,1961
-107.5,48.5333328,15.0,28.0,7.1,WD-WISE,Northern America,Northern America,1967
-98.1744995,34.2603951,25.0,30.0,0.7,US-NCSS,Northern America,Northern America,1959
140.3874951,-36.95874432,15.0,23.0,0.4,AU-CSIRO,Australia and New Zealand,Oceania,1994
-103.9664612,48.63551331,15.0,30.0,0.6,US-NCSS,Northern America,Northern America,Unknown
138.8965784,-34.93857278,15.0,25.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,1992
-101.3832632,22.20673784,15.0,25.0,2.0,MX-INEGI,Central America,Northern America,1992
-98.1412201,30.1130562,15.0,23.0,0.6,US-NCSS,Northern America,Northern America,2011
-98.0203241,47.9197205,15.0,30.0,5.3,US-NCSS,Northern America,Northern America,1984
